"is_high_value","payment_type","customer_state","avg_review_score","total_reviews","pct_5star","pct_1star","avg_delivery_days","late_delivery_rate","updated_at"
1,"credit_card","RJ",3.7687707641196013,3010,53.48837209302325,18.63787375415282,14.907641196013289,0.13920265780730898,"2026-05-28 10:54:01"
1,"credit_card","RN",4.047297297297297,148,61.48648648648649,12.837837837837837,19.094594594594593,0.10135135135135136,"2026-05-28 10:54:01"
1,"credit_card","RO",3.9135802469135803,81,56.79012345679012,14.814814814814813,19.296296296296298,0.012345679012345678,"2026-05-28 10:54:01"
1,"credit_card","RR",3.7857142857142856,14,64.28571428571429,21.428571428571427,33.07142857142857,0.14285714285714285,"2026-05-28 10:54:01"
1,"credit_card","RS",4.069055944055944,1144,59.265734265734274,12.674825174825175,14.368881118881118,0.06468531468531469,"2026-05-28 10:54:01"
1,"credit_card","SC",4.053593179049939,821,58.58708891595615,11.936662606577345,14.239951278928137,0.08526187576126674,"2026-05-28 10:54:01"
1,"credit_card","SE",3.6153846153846154,104,44.230769230769226,21.153846153846153,21.83653846153846,0.17307692307692307,"2026-05-28 10:54:01"
1,"credit_card","SP",4.132963256674597,7566,59.99206978588422,9.92598466825271,8.840999206978589,0.05881575469204335,"2026-05-28 10:54:01"
1,"credit_card","TO",3.8815789473684212,76,48.68421052631579,11.842105263157894,17.407894736842106,0.15789473684210525,"2026-05-28 10:54:01"
1,"debit_card","AC",5,1,100,0,12,0,"2026-05-28 10:54:01"
1,"debit_card","AL",3,2,50,50,5.5,0,"2026-05-28 10:54:01"
1,"debit_card","BA",4.8,10,80,0,10.6,0,"2026-05-28 10:54:01"
1,"debit_card","CE",3.5,8,50,25,15.75,0.125,"2026-05-28 10:54:01"
1,"debit_card","DF",4,1,0,0,9,0,"2026-05-28 10:54:01"
1,"debit_card","ES",4.333333333333333,3,66.66666666666666,0,12,0,"2026-05-28 10:54:01"
1,"debit_card","GO",3.125,8,37.5,37.5,14.875,0.125,"2026-05-28 10:54:01"
1,"debit_card","MG",4.512820512820513,39,71.7948717948718,5.128205128205128,10.666666666666666,0.02564102564102564,"2026-05-28 10:54:01"
1,"debit_card","MS",5,2,100,0,16.5,0,"2026-05-28 10:54:01"
1,"debit_card","MT",5,2,100,0,25.5,0,"2026-05-28 10:54:01"
1,"debit_card","PA",4.428571428571429,7,57.14285714285714,0,19.857142857142858,0,"2026-05-28 10:54:01"
1,"debit_card","PB",4.4,5,60,0,13,0,"2026-05-28 10:54:01"
1,"debit_card","PE",4,5,60,20,19.8,0.2,"2026-05-28 10:54:01"
1,"debit_card","PI",4,1,0,0,13,0,"2026-05-28 10:54:01"
1,"debit_card","PR",4,15,53.333333333333336,13.333333333333334,7.066666666666666,0.06666666666666667,"2026-05-28 10:54:01"
1,"debit_card","RJ",3.980769230769231,52,59.61538461538461,13.461538461538462,14.692307692307692,0.11538461538461539,"2026-05-28 10:54:01"
1,"debit_card","RN",4,3,0,0,16.333333333333332,0,"2026-05-28 10:54:01"
1,"debit_card","RO",3.5,2,0,0,16.5,0,"2026-05-28 10:54:01"
1,"debit_card","RS",4,17,41.17647058823529,5.88235294117647,11.294117647058824,0,"2026-05-28 10:54:01"
1,"debit_card","SC",4.111111111111111,9,66.66666666666666,11.11111111111111,14.88888888888889,0,"2026-05-28 10:54:01"
1,"debit_card","SE",4,3,33.33333333333333,0,11.666666666666666,0,"2026-05-28 10:54:01"
1,"debit_card","SP",4.338842975206612,121,67.76859504132231,7.43801652892562,7.24793388429752,0.0743801652892562,"2026-05-28 10:54:01"
1,"debit_card","TO",4.5,2,50,0,13.5,0,"2026-05-28 10:54:01"
1,"voucher","BA",3.090909090909091,11,18.181818181818183,27.27272727272727,20.727272727272727,0.36363636363636365,"2026-05-28 10:54:01"
1,"voucher","CE",3.125,8,25,25,19.375,0.125,"2026-05-28 10:54:01"
1,"voucher","DF",3.6666666666666665,6,50,16.666666666666664,10,0,"2026-05-28 10:54:01"
