"year_month","product_category_en","price_bucket","order_count","total_revenue","avg_price","updated_at"
"2018-06","costruction_tools_garden","A. 0-50",6,220.75,36.791666666666664,"2026-05-28 10:53:44"
"2018-06","costruction_tools_garden","B. 50-150",4,323.69,80.9225,"2026-05-28 10:53:44"
"2018-06","costruction_tools_garden","C. 150-500",1,255,255,"2026-05-28 10:53:44"
"2018-06","costruction_tools_tools","B. 50-150",3,277,92.33333333333333,"2026-05-28 10:53:44"
"2018-06","costruction_tools_tools","C. 150-500",1,250,250,"2026-05-28 10:53:44"
"2018-06","diapers_and_hygiene","A. 0-50",4,141,35.25,"2026-05-28 10:53:44"
"2018-06","diapers_and_hygiene","B. 50-150",3,180,60,"2026-05-28 10:53:44"
"2018-06","drinks","A. 0-50",22,567.25,25.78409090909091,"2026-05-28 10:53:44"
"2018-06","drinks","B. 50-150",9,679.9,75.54444444444444,"2026-05-28 10:53:44"
"2018-06","drinks","C. 150-500",2,319.91999999999996,159.95999999999998,"2026-05-28 10:53:44"
"2018-06","dvds_blu_ray","A. 0-50",4,113.88000000000001,28.470000000000002,"2026-05-28 10:53:44"
"2018-06","dvds_blu_ray","B. 50-150",2,269,134.5,"2026-05-28 10:53:44"
"2018-06","electronics","A. 0-50",134,2504.95,18.69365671641791,"2026-05-28 10:53:44"
"2018-06","electronics","B. 50-150",44,4015.35,91.25795454545454,"2026-05-28 10:53:44"
"2018-06","electronics","C. 150-500",12,2545.3,212.10833333333335,"2026-05-28 10:53:44"
"2018-06","electronics","D. 500+",1,598.97,598.97,"2026-05-28 10:53:44"
"2018-06","fashion_bags_accessories","A. 0-50",47,1938.69,41.24872340425532,"2026-05-28 10:53:44"
"2018-06","fashion_bags_accessories","B. 50-150",26,2188.4700000000003,84.1719230769231,"2026-05-28 10:53:44"
"2018-06","fashion_bags_accessories","C. 150-500",14,3742.79,267.34214285714285,"2026-05-28 10:53:44"
"2018-06","fashion_childrens_clothes","B. 50-150",1,89.99,89.99,"2026-05-28 10:53:44"
"2018-06","fashion_male_clothing","A. 0-50",4,160.9,40.225,"2026-05-28 10:53:44"
"2018-06","fashion_male_clothing","B. 50-150",2,117.9,58.95,"2026-05-28 10:53:44"
"2018-06","fashion_male_clothing","C. 150-500",1,169,169,"2026-05-28 10:53:44"
"2018-06","fashion_shoes","B. 50-150",7,619.3900000000001,88.48428571428573,"2026-05-28 10:53:44"
"2018-06","fashion_shoes","C. 150-500",3,611.1899999999999,203.73,"2026-05-28 10:53:44"
"2018-06","fashion_underwear_beach","A. 0-50",6,69.39999999999999,11.566666666666665,"2026-05-28 10:53:44"
"2018-06","fashion_underwear_beach","B. 50-150",1,59.9,59.9,"2026-05-28 10:53:44"
"2018-06","fixed_telephony","A. 0-50",5,122.78999999999999,24.558,"2026-05-28 10:53:44"
"2018-06","fixed_telephony","B. 50-150",9,999.54,111.06,"2026-05-28 10:53:44"
"2018-06","fixed_telephony","C. 150-500",3,957.99,319.33,"2026-05-28 10:53:44"
"2018-06","flowers","B. 50-150",2,108,54,"2026-05-28 10:53:44"
"2018-06","food","A. 0-50",14,382.19,27.299285714285713,"2026-05-28 10:53:44"
"2018-06","food","B. 50-150",8,568.99,71.12375,"2026-05-28 10:53:44"
"2018-06","food","C. 150-500",2,420,210,"2026-05-28 10:53:44"
"2018-06","food_drink","A. 0-50",11,293.85,26.713636363636365,"2026-05-28 10:53:44"
"2018-06","furniture_bedroom","B. 50-150",5,479.99,95.998,"2026-05-28 10:53:44"
"2018-06","furniture_bedroom","C. 150-500",4,1080,270,"2026-05-28 10:53:44"
"2018-06","furniture_decor","A. 0-50",144,4818.55,33.46215277777778,"2026-05-28 10:53:44"
"2018-06","furniture_decor","B. 50-150",187,17436.44,93.24299465240641,"2026-05-28 10:53:44"
"2018-06","furniture_decor","C. 150-500",70,15707.29,224.38985714285715,"2026-05-28 10:53:44"
"2018-06","furniture_decor","D. 500+",4,4227.9400000000005,1056.9850000000001,"2026-05-28 10:53:44"
"2018-06","furniture_living_room","A. 0-50",4,190.69,47.6725,"2026-05-28 10:53:44"
"2018-06","furniture_living_room","B. 50-150",18,1545.36,85.85333333333332,"2026-05-28 10:53:44"
"2018-06","furniture_living_room","C. 150-500",7,1805.57,257.93857142857144,"2026-05-28 10:53:44"
"2018-06","garden_tools","A. 0-50",82,3470.58,42.32414634146341,"2026-05-28 10:53:44"
"2018-06","garden_tools","B. 50-150",74,6752.54,91.25054054054054,"2026-05-28 10:53:44"
"2018-06","garden_tools","C. 150-500",27,6186.6,229.13333333333335,"2026-05-28 10:53:44"
"2018-06","garden_tools","D. 500+",2,1608.99,804.495,"2026-05-28 10:53:44"
"2018-06","health_beauty","A. 0-50",302,9367.73,31.018973509933772,"2026-05-28 10:53:44"
"2018-06","health_beauty","B. 50-150",425,41197.85,96.93611764705882,"2026-05-28 10:53:44"
"2018-06","health_beauty","C. 150-500",137,38026.09,277.562700729927,"2026-05-28 10:53:44"
"2018-06","health_beauty","D. 500+",20,19204.32,960.216,"2026-05-28 10:53:44"
"2018-06","home_appliances","A. 0-50",35,937.96,26.798857142857145,"2026-05-28 10:53:44"
"2018-06","home_appliances","B. 50-150",21,1960.18,93.34190476190477,"2026-05-28 10:53:44"
"2018-06","home_appliances","C. 150-500",10,2355.5,235.55,"2026-05-28 10:53:44"
"2018-06","home_appliances","D. 500+",1,662.73,662.73,"2026-05-28 10:53:44"
"2018-06","home_appliances_2","A. 0-50",7,166.75,23.821428571428573,"2026-05-28 10:53:44"
"2018-06","home_appliances_2","B. 50-150",1,119.99,119.99,"2026-05-28 10:53:44"
"2018-06","home_appliances_2","C. 150-500",7,2194.98,313.56857142857143,"2026-05-28 10:53:44"
"2018-06","home_appliances_2","D. 500+",4,5831,1457.75,"2026-05-28 10:53:44"
"2018-06","home_comfort_2","A. 0-50",2,25.8,12.9,"2026-05-28 10:53:44"
"2018-06","home_confort","A. 0-50",1,44.9,44.9,"2026-05-28 10:53:44"
"2018-06","home_confort","B. 50-150",9,927.59,103.06555555555556,"2026-05-28 10:53:44"
"2018-06","home_confort","C. 150-500",6,1414,235.66666666666666,"2026-05-28 10:53:44"
"2018-06","home_construction","A. 0-50",14,569.35,40.667857142857144,"2026-05-28 10:53:44"
"2018-06","home_construction","B. 50-150",44,4707.19,106.9815909090909,"2026-05-28 10:53:44"
"2018-06","home_construction","C. 150-500",12,3293.05,274.42083333333335,"2026-05-28 10:53:44"
"2018-06","home_construction","D. 500+",1,525,525,"2026-05-28 10:53:44"
"2018-06","housewares","A. 0-50",268,7429.59,27.722350746268656,"2026-05-28 10:53:44"
"2018-06","housewares","B. 50-150",227,22973.71,101.20577092511013,"2026-05-28 10:53:44"
"2018-06","housewares","C. 150-500",76,18167.01,239.03960526315788,"2026-05-28 10:53:44"
"2018-06","housewares","D. 500+",8,7406.19,925.77375,"2026-05-28 10:53:44"
"2018-06","industry_commerce_and_business","A. 0-50",2,76,38,"2026-05-28 10:53:44"
"2018-06","industry_commerce_and_business","B. 50-150",22,2039.9,92.72272727272728,"2026-05-28 10:53:44"
"2018-06","industry_commerce_and_business","C. 150-500",2,494,247,"2026-05-28 10:53:44"
"2018-06","kitchen_dining_laundry_garden_furniture","A. 0-50",3,130.95,43.65,"2026-05-28 10:53:44"
"2018-06","kitchen_dining_laundry_garden_furniture","B. 50-150",16,1271.99,79.499375,"2026-05-28 10:53:44"
"2018-06","kitchen_dining_laundry_garden_furniture","C. 150-500",9,1626.49,180.7211111111111,"2026-05-28 10:53:44"
"2018-06","kitchen_dining_laundry_garden_furniture","D. 500+",1,509,509,"2026-05-28 10:53:44"
"2018-06","luggage_accessories","A. 0-50",3,68.99000000000001,22.99666666666667,"2026-05-28 10:53:44"
"2018-06","luggage_accessories","B. 50-150",22,2035.6,92.52727272727272,"2026-05-28 10:53:44"
"2018-06","luggage_accessories","C. 150-500",10,2167.29,216.72899999999998,"2026-05-28 10:53:44"
"2018-06","luggage_accessories","D. 500+",1,799,799,"2026-05-28 10:53:44"
"2018-06","market_place","A. 0-50",4,151.66,37.915,"2026-05-28 10:53:44"
"2018-06","market_place","B. 50-150",2,154.9,77.45,"2026-05-28 10:53:44"
"2018-06","market_place","C. 150-500",1,249.9,249.9,"2026-05-28 10:53:44"
"2018-06","music","A. 0-50",1,3.85,3.85,"2026-05-28 10:53:44"
"2018-06","music","B. 50-150",2,105.23,52.615,"2026-05-28 10:53:44"
"2018-06","musical_instruments","A. 0-50",7,246.78,35.254285714285714,"2026-05-28 10:53:44"
"2018-06","musical_instruments","B. 50-150",21,1752.42,83.44857142857143,"2026-05-28 10:53:44"
"2018-06","musical_instruments","C. 150-500",8,2366.05,295.75625,"2026-05-28 10:53:44"
"2018-06","musical_instruments","D. 500+",11,11812.67,1073.879090909091,"2026-05-28 10:53:44"
"2018-06","office_furniture","A. 0-50",4,100,25,"2026-05-28 10:53:44"
"2018-06","office_furniture","B. 50-150",39,4649.79,119.22538461538461,"2026-05-28 10:53:44"
"2018-06","office_furniture","C. 150-500",33,7375.79,223.50878787878787,"2026-05-28 10:53:44"
"2018-06","office_furniture","D. 500+",1,600,600,"2026-05-28 10:53:44"
"2018-06","party_supplies","A. 0-50",1,16.9,16.9,"2026-05-28 10:53:44"
"2018-06","party_supplies","B. 50-150",1,67.9,67.9,"2026-05-28 10:53:44"
"2018-06","perfumery","A. 0-50",44,1236.72,28.10727272727273,"2026-05-28 10:53:44"
"2018-06","perfumery","B. 50-150",75,8498.77,113.31693333333334,"2026-05-28 10:53:44"
"2018-06","perfumery","C. 150-500",70,17600.37,251.43385714285714,"2026-05-28 10:53:44"
"2018-06","pet_shop","A. 0-50",52,1958.2,37.65769230769231,"2026-05-28 10:53:44"
"2018-06","pet_shop","B. 50-150",99,9334.93,94.29222222222222,"2026-05-28 10:53:44"
"2018-06","pet_shop","C. 150-500",24,5676.65,236.5270833333333,"2026-05-28 10:53:44"
"2018-06","pet_shop","D. 500+",3,2522,840.6666666666666,"2026-05-28 10:53:44"
"2018-06","signaling_and_security","A. 0-50",5,157.69,31.538,"2026-05-28 10:53:44"
"2018-06","signaling_and_security","B. 50-150",10,942.3,94.22999999999999,"2026-05-28 10:53:44"
"2018-06","signaling_and_security","C. 150-500",7,1973.59,281.94142857142856,"2026-05-28 10:53:44"
"2018-06","signaling_and_security","D. 500+",5,2789.6,557.92,"2026-05-28 10:53:44"
"2018-06","small_appliances","A. 0-50",11,486.27,44.20636363636363,"2026-05-28 10:53:44"
"2018-06","small_appliances","B. 50-150",18,1411.47,78.415,"2026-05-28 10:53:44"
"2018-06","small_appliances","C. 150-500",7,1528.89,218.41285714285715,"2026-05-28 10:53:44"
"2018-06","small_appliances","D. 500+",14,12596.07,899.7192857142857,"2026-05-28 10:53:44"
"2018-06","small_appliances_home_oven_and_coffee","D. 500+",3,3499,1166.3333333333333,"2026-05-28 10:53:44"
"2018-06","sports_leisure","A. 0-50",134,4343.48,32.41402985074627,"2026-05-28 10:53:44"
"2018-06","sports_leisure","B. 50-150",208,19772.12,95.05826923076923,"2026-05-28 10:53:44"
"2018-06","sports_leisure","C. 150-500",76,18037.420000000002,237.33447368421056,"2026-05-28 10:53:44"
"2018-06","sports_leisure","D. 500+",4,3388.99,847.2475,"2026-05-28 10:53:44"
"2018-06","stationery","A. 0-50",82,2249.37,27.431341463414633,"2026-05-28 10:53:44"
"2018-06","stationery","B. 50-150",73,6898.18,94.49561643835617,"2026-05-28 10:53:44"
"2018-06","stationery","C. 150-500",9,1833.98,203.77555555555557,"2026-05-28 10:53:44"
"2018-06","stationery","D. 500+",3,1877.55,625.85,"2026-05-28 10:53:44"
"2018-06","tablets_printing_image","A. 0-50",1,50,50,"2026-05-28 10:53:44"
"2018-06","telephony","A. 0-50",177,4737.92,26.767909604519776,"2026-05-28 10:53:44"
"2018-06","telephony","B. 50-150",14,1361.29,97.235,"2026-05-28 10:53:44"
"2018-06","telephony","C. 150-500",14,3886.08,277.57714285714286,"2026-05-28 10:53:44"
"2018-06","telephony","D. 500+",13,12749.529999999999,980.7330769230769,"2026-05-28 10:53:44"
"2018-06","toys","A. 0-50",67,2193.03,32.731791044776124,"2026-05-28 10:53:44"
"2018-06","toys","B. 50-150",95,8817.4,92.81473684210526,"2026-05-28 10:53:44"
"2018-06","toys","C. 150-500",22,5550.7300000000005,252.30590909090913,"2026-05-28 10:53:44"
"2018-06","toys","D. 500+",6,4533.79,755.6316666666667,"2026-05-28 10:53:44"
"2018-06","watches_gifts","A. 0-50",62,2439.63,39.34887096774194,"2026-05-28 10:53:44"
"2018-06","watches_gifts","B. 50-150",247,24140.02,97.73287449392713,"2026-05-28 10:53:44"
"2018-06","watches_gifts","C. 150-500",131,30627.79,233.79992366412213,"2026-05-28 10:53:44"
"2018-06","watches_gifts","D. 500+",41,29678.12,723.8565853658537,"2026-05-28 10:53:44"
"2018-07","","A. 0-50",32,866.98,27.093125,"2026-05-28 10:53:44"
"2018-07","","B. 50-150",16,1738.2800000000002,108.64250000000001,"2026-05-28 10:53:44"
"2018-07","","C. 150-500",8,1966.77,245.84625,"2026-05-28 10:53:44"
"2018-07","","D. 500+",1,650,650,"2026-05-28 10:53:44"
"2018-07","agro_industry_and_commerce","A. 0-50",6,181.89,30.314999999999998,"2026-05-28 10:53:44"
"2018-07","agro_industry_and_commerce","B. 50-150",8,635.21,79.40125,"2026-05-28 10:53:44"
"2018-07","agro_industry_and_commerce","C. 150-500",13,4739.12,364.5476923076923,"2026-05-28 10:53:44"
"2018-07","agro_industry_and_commerce","D. 500+",3,2200.4700000000003,733.4900000000001,"2026-05-28 10:53:44"
"2018-07","air_conditioning","A. 0-50",1,31,31,"2026-05-28 10:53:44"
"2018-07","air_conditioning","B. 50-150",11,1228.86,111.71454545454544,"2026-05-28 10:53:44"
"2018-07","air_conditioning","C. 150-500",4,858,214.5,"2026-05-28 10:53:44"
"2018-07","air_conditioning","D. 500+",1,540,540,"2026-05-28 10:53:44"
"2018-07","art","A. 0-50",3,133.38,44.46,"2026-05-28 10:53:44"
"2018-07","art","B. 50-150",18,1709.82,94.99,"2026-05-28 10:53:44"
"2018-07","arts_and_craftmanship","A. 0-50",7,208.2,29.74285714285714,"2026-05-28 10:53:44"
"2018-07","arts_and_craftmanship","B. 50-150",4,446.37,111.5925,"2026-05-28 10:53:44"
"2018-07","audio","A. 0-50",13,223.85,17.21923076923077,"2026-05-28 10:53:44"
"2018-07","audio","B. 50-150",4,363.8,90.95,"2026-05-28 10:53:44"
"2018-07","audio","C. 150-500",4,876,219,"2026-05-28 10:53:44"
"2018-07","audio","D. 500+",1,598.99,598.99,"2026-05-28 10:53:44"
"2018-07","auto","A. 0-50",143,4309.34,30.135244755244756,"2026-05-28 10:53:44"
"2018-07","auto","B. 50-150",124,11294.79,91.08701612903226,"2026-05-28 10:53:44"
"2018-07","auto","C. 150-500",67,16517.96,246.53671641791044,"2026-05-28 10:53:44"
"2018-07","auto","D. 500+",8,11442.7,1430.3375,"2026-05-28 10:53:44"
"2018-07","baby","A. 0-50",91,3179.0499999999997,34.934615384615384,"2026-05-28 10:53:44"
"2018-07","baby","B. 50-150",92,9145.27,99.40510869565217,"2026-05-28 10:53:44"
"2018-07","baby","C. 150-500",28,6160.09,220.00321428571428,"2026-05-28 10:53:44"
"2018-07","baby","D. 500+",4,3389.7,847.425,"2026-05-28 10:53:44"
"2018-07","bed_bath_table","A. 0-50",187,6397.74,34.212513368983956,"2026-05-28 10:53:44"
"2018-07","bed_bath_table","B. 50-150",376,32842.13,87.34609042553191,"2026-05-28 10:53:44"
"2018-07","bed_bath_table","C. 150-500",50,9844.26,196.8852,"2026-05-28 10:53:44"
"2018-07","bed_bath_table","D. 500+",8,5820.79,727.59875,"2026-05-28 10:53:44"
"2018-07","books_general_interest","A. 0-50",13,431.46,33.18923076923077,"2026-05-28 10:53:44"
"2018-07","books_general_interest","B. 50-150",4,356.69,89.1725,"2026-05-28 10:53:44"
"2018-07","books_general_interest","C. 150-500",3,679.8,226.6,"2026-05-28 10:53:44"
"2018-07","books_general_interest","D. 500+",5,2609.5,521.9,"2026-05-28 10:53:44"
"2018-07","books_imported","A. 0-50",3,89.92999999999999,29.976666666666663,"2026-05-28 10:53:44"
"2018-07","books_imported","B. 50-150",4,267.86,66.965,"2026-05-28 10:53:44"
"2018-07","books_technical","A. 0-50",10,405.39,40.539,"2026-05-28 10:53:44"
"2018-07","books_technical","B. 50-150",17,1426.47,83.91,"2026-05-28 10:53:44"
"2018-07","books_technical","C. 150-500",1,274.95,274.95,"2026-05-28 10:53:44"
"2018-07","christmas_supplies","A. 0-50",6,149.66,24.94333333333333,"2026-05-28 10:53:44"
"2018-07","christmas_supplies","B. 50-150",1,79.9,79.9,"2026-05-28 10:53:44"
"2018-07","christmas_supplies","C. 150-500",1,280,280,"2026-05-28 10:53:44"
"2018-07","cine_photo","A. 0-50",1,15.9,15.9,"2026-05-28 10:53:44"
"2018-07","cine_photo","B. 50-150",5,486.65000000000003,97.33000000000001,"2026-05-28 10:53:44"
"2018-07","cine_photo","D. 500+",1,675.99,675.99,"2026-05-28 10:53:44"
"2018-07","computers","D. 500+",8,11239,1404.875,"2026-05-28 10:53:44"
"2018-07","computers_accessories","A. 0-50",144,3957.96,27.485833333333332,"2026-05-28 10:53:44"
"2018-07","computers_accessories","B. 50-150",232,22432.22,96.69060344827587,"2026-05-28 10:53:44"
"2018-07","computers_accessories","C. 150-500",42,10649.5,253.5595238095238,"2026-05-28 10:53:44"
"2018-07","computers_accessories","D. 500+",6,4541.8,756.9666666666667,"2026-05-28 10:53:44"
"2018-07","consoles_games","A. 0-50",14,494.09999999999997,35.29285714285714,"2026-05-28 10:53:44"
"2018-07","consoles_games","B. 50-150",19,1495.91,78.7321052631579,"2026-05-28 10:53:44"
"2018-07","consoles_games","C. 150-500",11,3304.2,300.3818181818182,"2026-05-28 10:53:44"
"2018-07","consoles_games","D. 500+",5,3224.9,644.98,"2026-05-28 10:53:44"
"2018-07","construction_tools_construction","A. 0-50",46,1458.62,31.709130434782605,"2026-05-28 10:53:44"
"2018-07","construction_tools_construction","B. 50-150",45,4575.26,101.67244444444445,"2026-05-28 10:53:44"
"2018-07","construction_tools_construction","C. 150-500",19,5063.9,266.5210526315789,"2026-05-28 10:53:44"
"2018-07","construction_tools_construction","D. 500+",5,4139.6900000000005,827.9380000000001,"2026-05-28 10:53:44"
"2018-07","construction_tools_lights","A. 0-50",20,584.29,29.214499999999997,"2026-05-28 10:53:44"
"2018-07","construction_tools_lights","B. 50-150",14,1163.65,83.11785714285715,"2026-05-28 10:53:44"
"2018-07","construction_tools_lights","C. 150-500",20,4532.67,226.6335,"2026-05-28 10:53:44"
"2018-07","construction_tools_lights","D. 500+",1,969,969,"2026-05-28 10:53:44"
"2018-07","construction_tools_safety","A. 0-50",4,137.45,34.3625,"2026-05-28 10:53:44"
"2018-07","construction_tools_safety","B. 50-150",9,862.5,95.83333333333333,"2026-05-28 10:53:44"
"2018-07","construction_tools_safety","C. 150-500",2,889,444.5,"2026-05-28 10:53:44"
"2018-07","cool_stuff","A. 0-50",24,734.31,30.596249999999998,"2026-05-28 10:53:44"
"2018-07","cool_stuff","B. 50-150",39,3747.9300000000003,96.10076923076925,"2026-05-28 10:53:44"
"2018-07","cool_stuff","C. 150-500",51,12208.28,239.3780392156863,"2026-05-28 10:53:44"
"2018-07","cool_stuff","D. 500+",3,4661.29,1553.7633333333333,"2026-05-28 10:53:44"
"2018-07","costruction_tools_garden","A. 0-50",13,375.86,28.912307692307692,"2026-05-28 10:53:44"
"2018-07","costruction_tools_garden","B. 50-150",6,598.8,99.8,"2026-05-28 10:53:44"
"2018-07","costruction_tools_garden","C. 150-500",3,948,316,"2026-05-28 10:53:44"
"2018-07","costruction_tools_tools","A. 0-50",2,60.5,30.25,"2026-05-28 10:53:44"
"2018-07","costruction_tools_tools","B. 50-150",2,190.2,95.1,"2026-05-28 10:53:44"
"2018-07","costruction_tools_tools","C. 150-500",5,1153.5,230.7,"2026-05-28 10:53:44"
"2018-07","costruction_tools_tools","D. 500+",3,4097,1365.6666666666667,"2026-05-28 10:53:44"
"2018-07","diapers_and_hygiene","A. 0-50",3,121,40.333333333333336,"2026-05-28 10:53:44"
"2018-07","drinks","A. 0-50",6,222.76999999999998,37.12833333333333,"2026-05-28 10:53:44"
"2018-07","drinks","B. 50-150",9,818.5,90.94444444444444,"2026-05-28 10:53:44"
"2018-07","drinks","C. 150-500",1,218.9,218.9,"2026-05-28 10:53:44"
"2018-07","dvds_blu_ray","B. 50-150",1,83.99,83.99,"2026-05-28 10:53:44"
"2018-07","electronics","A. 0-50",98,2068.2,21.10408163265306,"2026-05-28 10:53:44"
"2018-07","electronics","B. 50-150",38,3385.85,89.10131578947369,"2026-05-28 10:53:44"
"2018-07","electronics","C. 150-500",15,3267,217.8,"2026-05-28 10:53:44"
"2018-07","electronics","D. 500+",1,564.9,564.9,"2026-05-28 10:53:44"
"2018-07","fashion_bags_accessories","A. 0-50",42,1690.57,40.251666666666665,"2026-05-28 10:53:44"
"2018-07","fashion_bags_accessories","B. 50-150",27,2260.6,83.72592592592592,"2026-05-28 10:53:44"
"2018-07","fashion_bags_accessories","C. 150-500",5,1420.8,284.15999999999997,"2026-05-28 10:53:44"
"2018-07","fashion_bags_accessories","D. 500+",1,749,749,"2026-05-28 10:53:44"
"2018-07","fashion_male_clothing","A. 0-50",4,155.8,38.95,"2026-05-28 10:53:44"
"2018-07","fashion_male_clothing","B. 50-150",1,52.9,52.9,"2026-05-28 10:53:44"
"2018-07","fashion_shoes","B. 50-150",2,189.8,94.9,"2026-05-28 10:53:44"
"2018-07","fashion_shoes","C. 150-500",3,630.39,210.13,"2026-05-28 10:53:44"
"2018-07","fashion_underwear_beach","A. 0-50",1,49.9,49.9,"2026-05-28 10:53:44"
"2018-07","fashion_underwear_beach","B. 50-150",1,59.9,59.9,"2026-05-28 10:53:44"
"2018-07","fixed_telephony","A. 0-50",1,33,33,"2026-05-28 10:53:44"
"2018-07","fixed_telephony","B. 50-150",2,173.89000000000001,86.94500000000001,"2026-05-28 10:53:44"
"2018-07","fixed_telephony","C. 150-500",3,657.5,219.16666666666666,"2026-05-28 10:53:44"
"2018-07","fixed_telephony","D. 500+",5,8455,1691,"2026-05-28 10:53:44"
"2018-07","flowers","A. 0-50",2,47.989999999999995,23.994999999999997,"2026-05-28 10:53:44"
"2018-07","food","A. 0-50",35,947.61,27.074571428571428,"2026-05-28 10:53:44"
"2018-07","food","B. 50-150",29,2430.56,83.81241379310345,"2026-05-28 10:53:44"
"2018-07","food_drink","A. 0-50",10,299.98,29.998,"2026-05-28 10:53:44"
"2018-07","food_drink","B. 50-150",7,478.75,68.39285714285714,"2026-05-28 10:53:44"
"2018-07","furniture_bedroom","B. 50-150",6,570,95,"2026-05-28 10:53:44"
"2018-07","furniture_bedroom","C. 150-500",4,816.9,204.225,"2026-05-28 10:53:44"
"2018-07","furniture_decor","A. 0-50",144,5090.83,35.35298611111111,"2026-05-28 10:53:44"
"2018-07","furniture_decor","B. 50-150",208,19864.260000000002,95.50125000000001,"2026-05-28 10:53:44"
"2018-07","furniture_decor","C. 150-500",85,19004.31,223.58011764705884,"2026-05-28 10:53:44"
"2018-07","furniture_decor","D. 500+",1,1699.99,1699.99,"2026-05-28 10:53:44"
"2018-07","furniture_living_room","A. 0-50",9,342.69,38.07666666666667,"2026-05-28 10:53:44"
"2018-07","furniture_living_room","B. 50-150",37,2929.3199999999997,79.1708108108108,"2026-05-28 10:53:44"
"2018-07","furniture_living_room","C. 150-500",8,2667.63,333.45375,"2026-05-28 10:53:44"
"2018-07","furniture_living_room","D. 500+",1,839.99,839.99,"2026-05-28 10:53:44"
"2018-07","furniture_mattress_and_upholstery","B. 50-150",1,129.9,129.9,"2026-05-28 10:53:44"
"2018-07","garden_tools","A. 0-50",88,3406.47,38.709886363636365,"2026-05-28 10:53:44"
"2018-07","garden_tools","B. 50-150",59,6185.24,104.83457627118644,"2026-05-28 10:53:44"
"2018-07","garden_tools","C. 150-500",22,6142.43,279.2013636363636,"2026-05-28 10:53:44"
"2018-07","garden_tools","D. 500+",10,10439.64,1043.964,"2026-05-28 10:53:44"
"2018-07","health_beauty","A. 0-50",238,7161.97,30.092310924369748,"2026-05-28 10:53:44"
"2018-07","health_beauty","B. 50-150",364,34399.36,94.50373626373627,"2026-05-28 10:53:44"
"2018-07","health_beauty","C. 150-500",144,37683.73,261.6925694444445,"2026-05-28 10:53:44"
"2018-07","health_beauty","D. 500+",35,25182.62,719.5034285714286,"2026-05-28 10:53:44"
"2018-07","home_appliances","A. 0-50",41,1038.62,25.332195121951216,"2026-05-28 10:53:44"
"2018-07","home_appliances","B. 50-150",30,2853.91,95.13033333333333,"2026-05-28 10:53:44"
"2018-07","home_appliances","C. 150-500",8,1398.1,174.7625,"2026-05-28 10:53:44"
"2018-07","home_appliances_2","A. 0-50",3,109.16,36.38666666666666,"2026-05-28 10:53:44"
"2018-07","home_appliances_2","B. 50-150",4,507.89,126.9725,"2026-05-28 10:53:44"
"2018-07","home_appliances_2","C. 150-500",9,2270.32,252.2577777777778,"2026-05-28 10:53:44"
"2018-07","home_appliances_2","D. 500+",7,9709.95,1387.1357142857144,"2026-05-28 10:53:44"
"2018-07","home_comfort_2","A. 0-50",3,38.7,12.9,"2026-05-28 10:53:44"
"2018-07","home_confort","A. 0-50",2,89.8,44.9,"2026-05-28 10:53:44"
"2018-07","home_confort","B. 50-150",16,1418.5800000000002,88.66125000000001,"2026-05-28 10:53:44"
"2018-07","home_confort","C. 150-500",6,1476,246,"2026-05-28 10:53:44"
"2018-07","home_construction","A. 0-50",7,278.04,39.720000000000006,"2026-05-28 10:53:44"
"2018-07","home_construction","B. 50-150",48,5227.21,108.90020833333334,"2026-05-28 10:53:44"
"2018-07","home_construction","C. 150-500",6,1274.9,212.48333333333335,"2026-05-28 10:53:44"
"2018-07","housewares","A. 0-50",228,6799.24,29.821228070175437,"2026-05-28 10:53:44"
"2018-07","housewares","B. 50-150",230,22345.79,97.15560869565218,"2026-05-28 10:53:44"
"2018-07","housewares","C. 150-500",102,23722.21,232.5706862745098,"2026-05-28 10:53:44"
"2018-07","housewares","D. 500+",10,10200.15,1020.015,"2026-05-28 10:53:44"
"2018-07","industry_commerce_and_business","A. 0-50",1,45,45,"2026-05-28 10:53:44"
"2018-07","industry_commerce_and_business","B. 50-150",10,958.21,95.821,"2026-05-28 10:53:44"
"2018-07","industry_commerce_and_business","C. 150-500",2,605,302.5,"2026-05-28 10:53:44"
"2018-07","industry_commerce_and_business","D. 500+",1,3089,3089,"2026-05-28 10:53:44"
"2018-07","kitchen_dining_laundry_garden_furniture","A. 0-50",3,104.95,34.983333333333334,"2026-05-28 10:53:44"
"2018-07","kitchen_dining_laundry_garden_furniture","B. 50-150",14,1212.2,86.58571428571429,"2026-05-28 10:53:44"
"2018-07","kitchen_dining_laundry_garden_furniture","C. 150-500",4,1039.9,259.975,"2026-05-28 10:53:44"
"2018-07","kitchen_dining_laundry_garden_furniture","D. 500+",2,1518.9,759.45,"2026-05-28 10:53:44"
"2018-07","luggage_accessories","A. 0-50",10,272.69,27.269,"2026-05-28 10:53:44"
"2018-07","luggage_accessories","B. 50-150",36,3627.38,100.76055555555556,"2026-05-28 10:53:44"
"2018-07","luggage_accessories","C. 150-500",8,1921.65,240.20625,"2026-05-28 10:53:44"
"2018-07","market_place","A. 0-50",3,130.79,43.596666666666664,"2026-05-28 10:53:44"
"2018-07","market_place","B. 50-150",1,55.99,55.99,"2026-05-28 10:53:44"
"2018-07","music","A. 0-50",1,16.9,16.9,"2026-05-28 10:53:44"
"2018-07","music","B. 50-150",1,68.9,68.9,"2026-05-28 10:53:44"
